name,peak_ws_mb,secs,verdict
Modelica.Clocked.Examples.Elementary.RealSignals.Sample3,1242,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SampleClocked,1248,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SampleVectorizedAndClocked,1211,6.5,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SampleWithADeffects,1236,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.ShiftSample,1235,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SubSample,1275,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SuperSample,1194,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.SuperSampleInterpolated,1216,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedRamp,1266,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedSine,1255,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TickBasedStep,1266,6.5,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedRamp,1229,6.5,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedSine,1264,6.5,ok
Modelica.Clocked.Examples.Elementary.RealSignals.TimeBasedStep,1249,6.5,ok
Modelica.Clocked.Examples.Elementary.RealSignals.UniformNoise,1237,6.5,ok
Modelica.Clocked.Examples.Elementary.RealSignals.UniformNoiseXorshift64star,1198,6.6,ok
Modelica.Clocked.Examples.Elementary.RealSignals.UpSample1,1264,6.5,ok
Modelica.Clocked.Examples.Elementary.RealSignals.UpSample2,1189,8.8,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscreteController,1260,6.5,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscreteTextbookController,1234,6.6,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWithDiscretizedContinuousController,1254,6.8,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ClockedWith_AD_DA_Effects,1198,6.5,ok
Modelica.Clocked.Examples.SimpleControlledDrive.Continuous,1193,6.5,ok
Modelica.Clocked.Examples.SimpleControlledDrive.ExactlyClockedWithDiscreteController,1209,6.5,ok
Modelica.Clocked.Examples.Systems.ControlledMixingUnit,1196,6.5,ok
Modelica.Clocked.Examples.Systems.EngineThrottleControl,1208,6.5,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.CriticalDamping,1221,6.5,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.FilterOrder,1241,6.6,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.MixingUnit,1234,6.5,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsMixingUnit.MixingUnitWithContinuousControl,1197,6.5,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.CylinderAirCharge,1201,6.6,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.Engine,1202,6.6,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.InductionToPowerDelay,1221,6.6,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.IntakeManifold,1198,6.5,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.SpeedControl,1196,6.5,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.ThrottleBody,1221,6.6,ok
Modelica.Clocked.Examples.Systems.Utilities.ComponentsThrottleControl.TorqueGeneration,1224,6.5,ok
Modelica.Clocked.IntegerSignals.Interfaces.PartialClockedSISO,1258,6.5,ok
Modelica.Clocked.IntegerSignals.Interfaces.PartialClockedSO,1250,6.5,ok
Modelica.Clocked.IntegerSignals.Interfaces.PartialSISOHold,1223,6.6,ok
Modelica.Clocked.IntegerSignals.Interfaces.PartialSISOSampler,1195,6.5,ok
Modelica.Clocked.IntegerSignals.Interfaces.SamplerIcon,1250,6.5,ok
Modelica.Clocked.IntegerSignals.NonPeriodic.FractionalDelay,1216,6.6,ok
Modelica.Clocked.IntegerSignals.NonPeriodic.IntegerChange,1272,6.6,ok
Modelica.Clocked.IntegerSignals.NonPeriodic.UnitDelay,1287,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.AssignClock,1259,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.AssignClockVectorized,1256,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.BackSample,1260,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.Hold,1281,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.Sample,1279,6.6,ok
Modelica.Clocked.IntegerSignals.Sampler.SampleClocked,1180,6.6,ok
Modelica.Clocked.IntegerSignals.Sampler.SampleVectorizedAndClocked,1281,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.ShiftSample,1266,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.SubSample,1253,6.6,ok
Modelica.Clocked.IntegerSignals.Sampler.SuperSample,1265,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.Utilities.AssignClockToSquareWaveHold,1257,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.Utilities.AssignClockToTriggerHold,1268,6.5,ok
Modelica.Clocked.IntegerSignals.Sampler.Utilities.UpSample,1255,6.6,ok
Modelica.Clocked.IntegerSignals.TickBasedSources.Step,1241,6.5,ok
Modelica.Clocked.IntegerSignals.TimeBasedSources.Step,1263,6.5,ok
Modelica.Clocked.RealSignals.Interfaces.PartialClockedMIMO,1267,6.6,ok
Modelica.Clocked.RealSignals.Interfaces.PartialClockedSISO,1250,6.6,ok
Modelica.Clocked.RealSignals.Interfaces.PartialClockedSO,1245,6.6,ok
Modelica.Clocked.RealSignals.Interfaces.PartialNoise,1263,6.5,ok
Modelica.Clocked.RealSignals.Interfaces.PartialSISOHold,1261,6.6,ok
Modelica.Clocked.RealSignals.Interfaces.PartialSISOSampler,1277,6.5,ok
Modelica.Clocked.RealSignals.Interfaces.SamplerIcon,1250,6.5,ok
Modelica.Clocked.RealSignals.NonPeriodic.FractionalDelay,1257,6.6,ok
Modelica.Clocked.RealSignals.NonPeriodic.PI,1283,6.5,ok
Modelica.Clocked.RealSignals.NonPeriodic.UnitDelay,1294,6.6,ok
Modelica.Clocked.RealSignals.Periodic.FIRbyCoefficients,1203,6.5,ok
Modelica.Clocked.RealSignals.Periodic.MovingAverage,1276,6.5,ok
Modelica.Clocked.RealSignals.Periodic.PI,1177,6.6,ok
Modelica.Clocked.RealSignals.Periodic.StateSpace,1205,6.8,ok
Modelica.Clocked.RealSignals.Periodic.TransferFunction,1195,6.5,ok
Modelica.Clocked.RealSignals.Sampler.AssignClock,1254,6.5,ok
Modelica.Clocked.RealSignals.Sampler.AssignClockVectorized,1253,6.5,ok
Modelica.Clocked.RealSignals.Sampler.BackSample,1265,6.6,ok
Modelica.Clocked.RealSignals.Sampler.Hold,1251,6.5,ok
Modelica.Clocked.RealSignals.Sampler.HoldWithDAeffects,1253,6.5,ok
Modelica.Clocked.RealSignals.Sampler.Sample,1247,6.5,ok
Modelica.Clocked.RealSignals.Sampler.SampleClocked,1257,6.5,ok
Modelica.Clocked.RealSignals.Sampler.SampleVectorizedAndClocked,1258,6.6,ok
Modelica.Clocked.RealSignals.Sampler.SampleWithADeffects,1279,6.6,ok
Modelica.Clocked.RealSignals.Sampler.ShiftSample,1257,6.6,ok
Modelica.Clocked.RealSignals.Sampler.SubSample,1258,6.5,ok
Modelica.Clocked.RealSignals.Sampler.SuperSample,1281,6.5,ok
Modelica.Clocked.RealSignals.Sampler.SuperSampleInterpolated,1267,6.5,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.AssignClockToSquareWaveHold,1300,6.6,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.AssignClockToTriggerHold,1263,6.6,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.ComputationalDelay,1256,6.5,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.Limiter,1262,6.5,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.Quantization,1266,6.5,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.UniformNoise,1252,6.5,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.Internal.UniformNoiseXorshift64star,1256,6.5,ok
Modelica.Clocked.RealSignals.Sampler.Utilities.UpSample,1266,6.5,ok
Modelica.Clocked.RealSignals.TickBasedSources.Ramp,1268,6.5,ok
Modelica.Clocked.RealSignals.TickBasedSources.Sine,1255,6.5,ok
Modelica.Clocked.RealSignals.TickBasedSources.Step,1263,6.6,ok
Modelica.Clocked.RealSignals.TimeBasedSources.Ramp,1228,6.5,ok
Modelica.Clocked.RealSignals.TimeBasedSources.Sine,1265,6.6,ok
Modelica.Clocked.RealSignals.TimeBasedSources.Step,1259,6.5,ok
Modelica.Clocked.UsersGuide.Clocks,1263,6.5,ok
Modelica.Clocked.UsersGuide.Contact,1259,6.5,ok
Modelica.Clocked.UsersGuide.GettingStarted,1254,6.5,ok
Modelica.Clocked.UsersGuide.Literature,1266,6.5,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_9,1251,6.6,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_91,1258,6.5,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_92,1263,6.6,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_92_1,1254,6.5,ok
Modelica.Clocked.UsersGuide.ReleaseNotes.Version_0_93_0,1275,6.6,ok
Modelica.Clocked.UsersGuide.Requirements,1183,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Acos,1272,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Add,1227,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Add3,1208,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Asin,1268,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Atan,1299,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Bode,1259,6.5,ok
Modelica.ComplexBlocks.ComplexMath.ComplexToPolar,1251,6.5,ok
Modelica.ComplexBlocks.ComplexMath.ComplexToReal,1241,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Conj,1269,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Cos,1257,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Cosh,1260,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Division,1255,6.6,ok
Modelica.ComplexBlocks.ComplexMath.Exp,1258,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Feedback,1263,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Gain,1253,6.6,ok
Modelica.ComplexBlocks.ComplexMath.Log,1289,6.5,ok
Modelica.ComplexBlocks.ComplexMath.PolarToComplex,1274,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Product,1272,6.5,ok
Modelica.ComplexBlocks.ComplexMath.RealToComplex,1267,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Sin,1253,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Sinh,1293,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Sqrt,1260,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Sum,1233,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Tan,1264,6.5,ok
Modelica.ComplexBlocks.ComplexMath.Tanh,1243,6.5,ok
Modelica.ComplexBlocks.ComplexMath.TransferFunction,1200,6.5,ok
Modelica.ComplexBlocks.Examples.ShowTransferFunction,1210,6.5,ok
Modelica.ComplexBlocks.Examples.TestConversionBlock,1273,6.6,ok
Modelica.ComplexBlocks.Icons.ComplexBlock,1269,6.5,ok
Modelica.ComplexBlocks.Interfaces.ComplexMI2MO,1199,6.5,ok
Modelica.ComplexBlocks.Interfaces.ComplexMIMO,1262,6.5,ok
Modelica.ComplexBlocks.Interfaces.ComplexMIMOs,1232,6.5,ok
Modelica.ComplexBlocks.Interfaces.ComplexMISO,1215,6.5,ok
Modelica.ComplexBlocks.Interfaces.ComplexMO,1250,6.5,ok
Modelica.ComplexBlocks.Interfaces.ComplexSI2SO,1268,6.6,ok
Modelica.ComplexBlocks.Interfaces.ComplexSIMO,1266,6.6,ok
Modelica.ComplexBlocks.Interfaces.ComplexSISO,1244,6.5,ok
Modelica.ComplexBlocks.Interfaces.ComplexSO,1282,6.6,ok
Modelica.ComplexBlocks.Interfaces.ComplexSignalSource,1235,6.5,ok
Modelica.ComplexBlocks.Routing.ComplexPassThrough,1259,6.5,ok
Modelica.ComplexBlocks.Routing.ExtractSignal,1227,6.5,ok
Modelica.ComplexBlocks.Routing.Extractor,1212,6.6,ok
Modelica.ComplexBlocks.Routing.Replicator,1257,6.6,ok
Modelica.ComplexBlocks.Sources.ComplexConstant,1257,6.6,ok
Modelica.ComplexBlocks.Sources.ComplexExpression,1250,7,ok
Modelica.ComplexBlocks.Sources.ComplexRampPhasor,1274,6.6,ok
Modelica.ComplexBlocks.Sources.ComplexRotatingPhasor,1264,6.5,ok
Modelica.ComplexBlocks.Sources.ComplexStep,1220,6.5,ok
Modelica.ComplexBlocks.UsersGuide.Contact,1256,6.5,ok
Modelica.ComplexBlocks.UsersGuide.ReleaseNotes,1305,6.6,ok
Modelica.Electrical.Analog.Basic.CCC,1252,6.6,ok
Modelica.Electrical.Analog.Basic.CCV,1264,6.5,ok
Modelica.Electrical.Analog.Basic.Capacitor,1270,6.6,ok
Modelica.Electrical.Analog.Basic.Conductor,1262,6.5,ok
Modelica.Electrical.Analog.Basic.GeneralCurrentToVoltageAdaptor,1264,6.5,ok
Modelica.Electrical.Analog.Basic.GeneralVoltageToCurrentAdaptor,1253,6.5,ok
Modelica.Electrical.Analog.Basic.Ground,1268,6.5,ok
Modelica.Electrical.Analog.Basic.Gyrator,1253,6.6,ok
Modelica.Electrical.Analog.Basic.Inductor,1243,6.5,ok
Modelica.Electrical.Analog.Basic.M_Transformer,1270,6.6,ok
Modelica.Electrical.Analog.Basic.OpAmp,1271,6.6,ok
Modelica.Electrical.Analog.Basic.OpAmpDetailed,1280,6.5,ok
Modelica.Electrical.Analog.Basic.Potentiometer,1261,6.5,ok
Modelica.Electrical.Analog.Basic.Resistor,1279,6.6,ok
Modelica.Electrical.Analog.Basic.RotationalEMF,1263,6.5,ok
Modelica.Electrical.Analog.Basic.SaturatingInductor,1273,6.6,ok
Modelica.Electrical.Analog.Basic.Transformer,1287,6.5,ok
Modelica.Electrical.Analog.Basic.TranslationalEMF,1264,6.5,ok
Modelica.Electrical.Analog.Basic.VCC,1261,6.5,ok
Modelica.Electrical.Analog.Basic.VCV,1261,6.5,ok
Modelica.Electrical.Analog.Basic.VariableCapacitor,1260,6.5,ok
Modelica.Electrical.Analog.Basic.VariableConductor,1281,6.6,ok
Modelica.Electrical.Analog.Basic.VariableInductor,1263,6.6,ok
Modelica.Electrical.Analog.Basic.VariableResistor,1258,6.5,ok
Modelica.Electrical.Analog.Examples.AD_DA_conversion,1255,6.6,ok
Modelica.Electrical.Analog.Examples.AmplifierWithOpAmpDetailed,1262,6.6,ok
Modelica.Electrical.Analog.Examples.CauerLowPassAnalog,1261,6.5,ok
Modelica.Electrical.Analog.Examples.CauerLowPassOPV,1362,8.8,ok
Modelica.Electrical.Analog.Examples.CauerLowPassSC,1634,26.7,ok
Modelica.Electrical.Analog.Examples.CharacteristicIdealDiodes,1292,6.5,ok
Modelica.Electrical.Analog.Examples.CharacteristicThyristors,1290,8.8,ok
Modelica.Electrical.Analog.Examples.ChuaCircuit,1272,6.5,ok
Modelica.Electrical.Analog.Examples.CompareTransformers,1281,6.6,ok
Modelica.Electrical.Analog.Examples.ControlledSwitchWithArc,1267,6.5,ok
Modelica.Electrical.Analog.Examples.DemoPowerSupply,1269,6.5,ok
Modelica.Electrical.Analog.Examples.DemoPowerSupplyWithBuffer,1222,6.5,ok
Modelica.Electrical.Analog.Examples.DemonstrateLightning,1254,6.5,ok
Modelica.Electrical.Analog.Examples.DifferenceAmplifier,1302,11,ok
Modelica.Electrical.Analog.Examples.GenerationOfFMUs,1375,28.9,ok
Modelica.Electrical.Analog.Examples.HeatingMOSInverter,1216,6.5,ok
Modelica.Electrical.Analog.Examples.HeatingNPN_NORGate,1352,8.7,ok
Modelica.Electrical.Analog.Examples.HeatingPNP_NORGate,1320,8.7,ok
Modelica.Electrical.Analog.Examples.HeatingRectifier,1258,6.5,ok
Modelica.Electrical.Analog.Examples.IdealTriacCircuit,1258,6.5,ok
Modelica.Electrical.Analog.Examples.InvertingAmp,1228,6.5,ok
Modelica.Electrical.Analog.Examples.Lines.CompareLineTrunks,1773,33.5,ok
Modelica.Electrical.Analog.Examples.Lines.CompareLosslessLines,1286,8.8,ok
Modelica.Electrical.Analog.Examples.Lines.LightningLosslessTransmissionLine,1212,6.6,ok
Modelica.Electrical.Analog.Examples.Lines.SmoothStep,2179,201.5,ok
Modelica.Electrical.Analog.Examples.NandGate,1321,8.8,ok
Modelica.Electrical.Analog.Examples.OpAmps.Adder,1279,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.Comparator,1280,6.6,ok
Modelica.Electrical.Analog.Examples.OpAmps.ControlCircuit,1393,11,ok
Modelica.Electrical.Analog.Examples.OpAmps.DifferentialAmplifier,1225,8.7,ok
Modelica.Electrical.Analog.Examples.OpAmps.Differentiator,1271,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.HighPass,1272,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.Integrator,1254,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.InvertingAmplifier,1246,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.InvertingSchmittTrigger,1264,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.LCOscillator,1278,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.LowPass,1273,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.Multivibrator,1269,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.NonInvertingAmplifier,1265,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Add,1266,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Buffer,1197,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Der,1256,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Derivative,1261,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Feedback,1240,6.6,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.FirstOrder,1279,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Gain,1272,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.Integrator,1257,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.PI,1256,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.OpAmpCircuits.PartialOpAmp,1251,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.SchmittTrigger,1302,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.SignalGenerator,1259,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.Subtracter,1258,6.5,ok
Modelica.Electrical.Analog.Examples.OpAmps.VoltageFollower,1297,6.5,ok
Modelica.Electrical.Analog.Examples.OvervoltageProtection,1262,6.5,ok
Modelica.Electrical.Analog.Examples.ParallelResonance,1254,6.5,ok
Modelica.Electrical.Analog.Examples.Rectifier,1221,8.8,ok
Modelica.Electrical.Analog.Examples.Resistor,1209,6.5,ok
Modelica.Electrical.Analog.Examples.ResonanceCircuits,1366,20,ok
Modelica.Electrical.Analog.Examples.SeriesResonance,1252,6.5,ok
Modelica.Electrical.Analog.Examples.ShowSaturatingInductor,1280,6.5,ok
Modelica.Electrical.Analog.Examples.ShowVariableResistor,1288,6.5,ok
Modelica.Electrical.Analog.Examples.SimpleTriacCircuit,1262,6.7,ok
Modelica.Electrical.Analog.Examples.SwitchWithArc,1311,6.5,ok
Modelica.Electrical.Analog.Examples.ThyristorBehaviourTest,1273,6.5,ok
Modelica.Electrical.Analog.Examples.Utilities.Conductor,1251,6.5,ok
Modelica.Electrical.Analog.Examples.Utilities.DirectCapacitor,1259,6.5,ok
Modelica.Electrical.Analog.Examples.Utilities.DirectInductor,1246,6.6,ok
Modelica.Electrical.Analog.Examples.Utilities.InverseCapacitor,1256,6.6,ok
Modelica.Electrical.Analog.Examples.Utilities.InverseInductor,1285,6.6,ok
Modelica.Electrical.Analog.Examples.Utilities.Nand,1258,6.8,ok
Modelica.Electrical.Analog.Examples.Utilities.NonlinearResistor,1270,6.5,ok
Modelica.Electrical.Analog.Examples.Utilities.RealSwitch,1297,6.6,ok
Modelica.Electrical.Analog.Examples.Utilities.Resistor,1270,6.5,ok
Modelica.Electrical.Analog.Examples.Utilities.SwitchedCapacitor,1276,6.5,ok
Modelica.Electrical.Analog.Examples.Utilities.Transistor,1275,6.6,ok
Modelica.Electrical.Analog.Icons.CurrentSource,1262,6.5,ok
Modelica.Electrical.Analog.Icons.VoltageSource,1250,6.6,ok
Modelica.Electrical.Analog.Ideal.AD_Converter,1265,6.5,ok
Modelica.Electrical.Analog.Ideal.CloserWithArc,1259,6.5,ok
Modelica.Electrical.Analog.Ideal.ControlledCloserWithArc,1268,6.6,ok
Modelica.Electrical.Analog.Ideal.ControlledIdealClosingSwitch,1262,6.6,ok
Modelica.Electrical.Analog.Ideal.ControlledIdealIntermediateSwitch,1270,6.5,ok
Modelica.Electrical.Analog.Ideal.ControlledIdealOpeningSwitch,1254,6.5,ok
Modelica.Electrical.Analog.Ideal.ControlledIdealTwoWaySwitch,1256,6.5,ok
Modelica.Electrical.Analog.Ideal.ControlledOpenerWithArc,1258,6.6,ok
Modelica.Electrical.Analog.Ideal.DA_Converter,1110,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealClosingSwitch,1258,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealDiode,1282,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealGTOThyristor,1259,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealIntermediateSwitch,1262,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealOpAmp,1264,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealOpAmp3Pin,1255,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealOpAmpLimited,1254,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealOpeningSwitch,1275,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealThyristor,1272,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealTransformer,1257,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealTriac,1281,6.5,ok
Modelica.Electrical.Analog.Ideal.IdealTwoWaySwitch,1254,6.6,ok
Modelica.Electrical.Analog.Ideal.IdealizedOpAmpLimited,1252,6.6,ok
Modelica.Electrical.Analog.Ideal.Idle,1266,6.5,ok
Modelica.Electrical.Analog.Ideal.OpenerWithArc,1256,6.5,ok
Modelica.Electrical.Analog.Ideal.Short,1283,6.6,ok
Modelica.Electrical.Analog.Interfaces.AbsoluteSensor,1267,6.5,ok
Modelica.Electrical.Analog.Interfaces.ConditionalHeatPort,1252,6.5,ok
Modelica.Electrical.Analog.Interfaces.CurrentSource,1275,6.6,ok
Modelica.Electrical.Analog.Interfaces.FourPin,1271,6.5,ok
Modelica.Electrical.Analog.Interfaces.IdealSemiconductor,1258,6.5,ok
Modelica.Electrical.Analog.Interfaces.IdealSwitch,1272,6.5,ok
Modelica.Electrical.Analog.Interfaces.IdealSwitchWithArc,1257,6.5,ok
Modelica.Electrical.Analog.Interfaces.OnePort,1254,6.6,ok
Modelica.Electrical.Analog.Interfaces.PartialConditionalHeatPort,1261,6.5,ok
Modelica.Electrical.Analog.Interfaces.RelativeSensor,1262,6.6,ok
Modelica.Electrical.Analog.Interfaces.TwoPin,1274,6.5,ok
Modelica.Electrical.Analog.Interfaces.TwoPort,1264,6.5,ok
Modelica.Electrical.Analog.Interfaces.VoltageSource,1278,6.5,ok
Modelica.Electrical.Analog.Lines.M_OLine,1440,13.2,ok
Modelica.Electrical.Analog.Lines.M_OLine.segment,1286,11,ok
Modelica.Electrical.Analog.Lines.M_OLine.segment_last,1192,6.6,ok
Modelica.Electrical.Analog.Lines.OLine,1181,6.5,ok
Modelica.Electrical.Analog.Lines.TLine,1263,6.5,ok
Modelica.Electrical.Analog.Lines.TLine1,1263,6.5,ok
Modelica.Electrical.Analog.Lines.TLine2,1273,6.5,ok
Modelica.Electrical.Analog.Lines.TLine3,1263,6.5,ok
Modelica.Electrical.Analog.Lines.ULine,1048,6.5,ok
Modelica.Electrical.Analog.Semiconductors.Diode,1262,6.5,ok
Modelica.Electrical.Analog.Semiconductors.Diode2,1295,6.6,ok
Modelica.Electrical.Analog.Semiconductors.NMOS,1263,6.6,ok
Modelica.Electrical.Analog.Semiconductors.NPN,1288,6.5,ok
Modelica.Electrical.Analog.Semiconductors.PMOS,1268,6.5,ok
Modelica.Electrical.Analog.Semiconductors.PNP,1261,6.5,ok
Modelica.Electrical.Analog.Semiconductors.SimpleTriac,1285,6.5,ok
Modelica.Electrical.Analog.Semiconductors.Thyristor,1264,6.6,ok
Modelica.Electrical.Analog.Semiconductors.ZDiode,1253,6.5,ok
Modelica.Electrical.Analog.Sensors.CurrentSensor,1254,6.5,ok
Modelica.Electrical.Analog.Sensors.MultiSensor,1259,6.5,ok
Modelica.Electrical.Analog.Sensors.PotentialSensor,1262,6.5,ok
Modelica.Electrical.Analog.Sensors.PowerSensor,1263,6.6,ok
Modelica.Electrical.Analog.Sensors.VoltageSensor,1272,6.5,ok
Modelica.Electrical.Analog.Sources.ConstantCurrent,1251,6.5,ok
Modelica.Electrical.Analog.Sources.ConstantVoltage,1306,6.5,ok
Modelica.Electrical.Analog.Sources.CosineCurrent,1275,6.5,ok
Modelica.Electrical.Analog.Sources.CosineCurrentVariableFrequencyAndAmplitude,1262,6.6,ok
Modelica.Electrical.Analog.Sources.CosineVoltage,1258,6.5,ok
Modelica.Electrical.Analog.Sources.CosineVoltageVariableFrequencyAndAmplitude,1266,6.6,ok
Modelica.Electrical.Analog.Sources.DCPowerSupply,1267,6.6,ok
Modelica.Electrical.Analog.Sources.ExpSineCurrent,1283,6.6,ok
Modelica.Electrical.Analog.Sources.ExpSineVoltage,1264,6.6,ok
Modelica.Electrical.Analog.Sources.ExponentialsCurrent,1268,6.5,ok
Modelica.Electrical.Analog.Sources.ExponentialsVoltage,1254,6.5,ok
Modelica.Electrical.Analog.Sources.LightningImpulse,1296,6.5,ok
Modelica.Electrical.Analog.Sources.LightningImpulseCurrent,1260,6.5,ok
Modelica.Electrical.Analog.Sources.LightningImpulseVoltage,1256,6.5,ok
Modelica.Electrical.Analog.Sources.PulseCurrent,1244,6.5,ok
Modelica.Electrical.Analog.Sources.PulseVoltage,1272,6.5,ok
Modelica.Electrical.Analog.Sources.RampCurrent,1263,6.5,ok
Modelica.Electrical.Analog.Sources.RampVoltage,1259,6.5,ok
Modelica.Electrical.Analog.Sources.SawToothCurrent,1267,6.6,ok
Modelica.Electrical.Analog.Sources.SawToothVoltage,1256,6.5,ok
